Date,Temperature,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Sunrise,Sunset,Month
2021-06-09,26.126666666666665,278.8,127.2,368.8666666666667,44.11333333333333,66.53333333333333,986.0200000000001,212.13333333333333,2.833333333333334,9,0,6
2021-06-10,25.300000000000004,290.3333333333333,90.33333333333333,369.6,48.04666666666667,74.66666666666667,982.4066666666669,237.13333333333333,3.326666666666666,0,0,6
2021-06-11,25.639999999999997,222.53333333333333,74.4,283.46666666666664,43.47333333333334,72.93333333333334,978.9733333333332,263.6,3.813333333333333,0,0,6
2021-06-12,28.013333333333335,225.73333333333332,341.6,483.06666666666666,39.94666666666667,60.2,976.0733333333334,309.0,3.9600000000000004,0,0,6
2021-06-13,27.54,238.13333333333333,340.6,466.4,36.76,58.666666666666664,978.4133333333334,95.66666666666667,2.0533333333333332,0,0,6
2021-06-14,29.36,190.2,341.6,426.53333333333336,36.733333333333334,54.333333333333336,978.3933333333335,256.2,2.046666666666667,0,0,6
2021-06-15,29.339999999999996,99.53333333333333,643.8666666666667,569.9333333333333,26.233333333333338,39.53333333333333,978.6866666666666,317.73333333333335,4.406666666666666,0,0,6
2021-06-16,26.833333333333332,168.66666666666666,542.1333333333333,532.6,20.459999999999994,35.2,981.0400000000001,133.73333333333332,2.7,0,16,6
2021-06-17,27.766666666666666,87.4,696.5333333333333,585.0666666666667,17.766666666666666,31.866666666666667,982.5,132.86666666666667,1.9066666666666663,0,17,6
2021-06-18,29.686666666666667,235.2,386.1333333333333,494.46666666666664,25.546666666666667,35.2,983.4866666666668,171.2,2.3266666666666667,0,18,6
2021-06-19,24.126666666666665,112.46666666666667,10.4,115.93333333333334,44.60000000000001,71.86666666666666,983.2800000000001,183.73333333333332,3.086666666666667,0,19,6
2021-06-20,22.619999999999997,248.13333333333333,25.6,264.2,49.04,88.33333333333333,976.6066666666667,228.0,3.433333333333333,0,20,6
2021-06-21,27.3,279.8,162.4,399.93333333333334,41.1,67.8,979.1866666666666,238.8,4.173333333333334,0,21,6
2021-06-22,23.713333333333328,244.66666666666666,87.66666666666667,306.53333333333336,36.02,75.6,979.0666666666667,277.6,3.7999999999999994,0,22,6
2021-06-23,25.473333333333336,118.66666666666667,641.3333333333334,566.0,17.466666666666665,44.6,984.2933333333333,122.66666666666667,2.4200000000000004,0,23,6
2021-06-24,24.553333333333335,276.73333333333335,145.66666666666666,364.26666666666665,30.75333333333333,62.13333333333333,988.0866666666666,106.53333333333333,4.213333333333334,0,0,6
2021-06-25,25.81333333333334,253.93333333333334,297.1333333333333,458.46666666666664,27.32,51.333333333333336,988.2266666666667,106.26666666666667,2.9066666666666663,0,0,6
2021-06-26,26.006666666666668,225.33333333333334,314.6,442.8,37.980000000000004,51.13333333333333,986.9466666666666,119.66666666666667,3.353333333333333,0,0,6
2021-06-27,27.373333333333328,228.8,263.73333333333335,436.3333333333333,41.99333333333334,59.06666666666667,986.8266666666666,124.8,3.1266666666666665,0,0,6
2021-06-28,28.880000000000006,238.46666666666667,334.2,469.26666666666665,36.62,52.6,987.6333333333332,100.0,3.2,0,0,6
2021-06-29,25.459999999999997,218.33333333333334,149.6,297.8,41.986666666666665,71.73333333333333,988.1133333333335,129.13333333333333,2.7199999999999998,0,0,6
